source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__M_H_,e__M_H_,__a_M_,e__a_M_,__C_Fe_,e__C_Fe_,__N_Fe_,e__N_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ce_Fe_,e__Ce_Fe_
5212781809787483392,4844.5,13.5,1.574,0.045,-1.4478,0.0117,-1.4476,0.0116,0.3184,0.016,-0.4065,0.0441,0.2492,0.05,0.5013,0.0434,0.2665,0.0254,-0.1191,0.0277,0.356,0.0262,0.0775,0.0374,-0.0619,0.0425,,,0.1727,0.0297,-0.5053,0.0924
5262452866047551872,4311.4,7.5,1.286,0.034,-1.0455,0.0106,-1.0594,0.0096,0.209,0.01,-0.3237,0.0201,0.0691,0.0223,0.2387,0.0174,0.2413,0.018,-0.1906,0.0233,0.1993,0.0188,0.1715,0.0235,-0.0873,0.0251,-0.2725,0.0252,-0.0164,0.0196,-0.2073,0.0458
5262578489548181120,3889.3,5.4,0.864,0.03,-0.8259,0.0109,-0.8283,0.0093,0.1718,0.0079,-0.0528,0.014,0.1178,0.016,0.1845,0.0119,0.2438,0.0156,-0.1589,0.023,0.0643,0.0165,0.1051,0.0193,,,,,0.01,0.0165,,
5266246597783119616,4916.2,10.9,3.211,0.03,-0.6535,0.0085,-0.6449,0.0078,0.3176,0.0087,0.1093,0.0219,-0.0721,0.0248,0.4353,0.0278,0.4134,0.0153,0.2814,0.0215,0.2429,0.0174,0.2413,0.0199,0.1719,0.0279,-0.2145,0.0209,0.1212,0.0165,-0.0186,0.0846
5269385291159051136,4601.4,12.5,2.538,0.035,-0.417,0.0129,-0.4022,0.011,0.3037,0.01,0.1486,0.0228,0.1195,0.0256,0.3439,0.0257,0.4132,0.0192,0.3246,0.0361,0.2672,0.0235,0.1921,0.0262,0.2212,0.0341,-0.1749,0.0268,0.0878,0.0234,-0.2391,0.0998
5274199640260374144,5068.2,15.1,2.432,0.034,-0.5663,0.0099,-0.5624,0.009,0.1022,0.0103,-0.0808,0.029,0.1164,0.0317,0.2492,0.0414,0.0698,0.0179,0.0234,0.0277,0.1076,0.0215,0.0017,0.0247,-0.1204,0.0368,-0.1507,0.0252,-0.0284,0.0209,-0.1743,0.1305
5283391523111812864,4324.1,8.8,1.174,0.039,-1.1905,0.0123,-1.2125,0.0113,0.2651,0.0123,-0.3921,0.0257,0.1592,0.0274,0.3132,0.0214,0.2285,0.0216,-0.2269,0.0275,0.2667,0.0225,0.2557,0.0297,-0.0541,0.0306,-0.3069,0.0314,0.0028,0.0247,-0.2548,0.054
5283409699413136768,4401.4,8.2,1.386,0.034,-1.0138,0.0105,-1.0298,0.0096,0.1918,0.0102,-0.3426,0.0212,0.0756,0.0234,0.2434,0.019,0.1474,0.0182,-0.1788,0.0237,0.1729,0.0192,0.1391,0.024,-0.0651,0.0263,-0.4132,0.0255,-0.0709,0.0199,-0.2697,0.0512
5284291640876892800,4102.8,7.4,0.461,0.037,-1.1497,0.0124,-1.1542,0.0112,0.0828,0.0112,-0.3757,0.0213,0.3008,0.0233,0.1173,0.0171,0.2096,0.0203,-0.2797,0.027,0.0303,0.0211,0.2168,0.0272,-0.131,0.0268,-0.2141,0.029,-0.0889,0.0229,0.1038,0.0424
5285731112053670528,4058.9,6.3,0.857,0.032,-0.9718,0.0109,-0.9821,0.0097,0.1365,0.0091,-0.3538,0.0167,0.1275,0.0189,0.174,0.0139,0.2096,0.0171,-0.2802,0.0234,0.0739,0.0178,0.1493,0.0218,-0.0186,0.0221,-0.194,0.0235,-0.0395,0.0184,,
5287168070671330304,4473.8,12.6,1.803,0.043,-0.8938,0.0149,-0.8961,0.0133,0.297,0.0136,-0.0393,0.0305,0.0785,0.0323,0.3537,0.0291,0.3176,0.0244,0.3222,0.0387,0.2696,0.0279,0.1792,0.0351,0.0442,0.0397,-0.2107,0.036,0.07,0.0306,-0.0788,0.0901
5319103282823548288,4848.1,14.7,2.375,0.039,-0.7216,0.0121,-0.7225,0.0109,0.1454,0.0121,-0.0862,0.0313,0.0226,0.0335,0.2865,0.0376,0.1508,0.0211,0.0252,0.0331,0.1638,0.0249,0.0658,0.03,-0.0192,0.0398,-0.1858,0.0306,-0.0349,0.0257,0.238,0.1183
5350413766239191168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366828203502207872,4763.4,10.8,2.943,0.029,-0.3113,0.0096,-0.3135,0.0082,0.2413,0.0078,0.0875,0.0182,0.1056,0.0213,0.2875,0.0229,0.3088,0.0148,0.2454,0.0257,0.2048,0.0179,0.1032,0.0191,0.2243,0.027,-0.1461,0.0199,0.0348,0.0166,-0.0572,0.0869
5481125185985694720,3746.3,4.7,0.832,0.027,-0.6586,0.0106,-0.6428,0.0088,0.3262,0.0067,0.216,0.0119,0.1141,0.0136,0.3646,0.0104,0.4132,0.0141,,,0.2479,0.0151,0.1472,0.0169,,,,,0.0909,0.0145,,
5482476554495650176,3994.2,6.3,0.771,0.033,-0.9347,0.0116,-0.9617,0.0101,0.1015,0.0092,-0.3871,0.0169,0.1266,0.019,0.1034,0.014,0.1016,0.0176,-0.4712,0.025,0.0601,0.0186,0.0161,0.0226,-0.2244,0.0226,-0.1784,0.0243,-0.029,0.0192,,
5484197324553101056,4326.8,8.0,2.329,0.033,-0.9205,0.011,-0.8649,0.0097,0.0849,0.0095,0.1019,0.0193,-0.0816,0.0217,0.1359,0.0176,0.0363,0.0177,-0.295,0.0253,0.1174,0.0192,0.0655,0.0231,0.1053,0.0257,-0.1659,0.0245,0.0677,0.0196,0.386,0.0514
5486670362425451392,4250.1,11.0,1.145,0.045,-1.0735,0.016,-1.0913,0.0144,0.2389,0.0146,-0.3522,0.0305,0.1499,0.0319,0.2773,0.0256,0.2782,0.0262,-0.2232,0.0393,0.2128,0.0288,0.1821,0.0378,0.0429,0.0386,-0.2559,0.0391,-0.008,0.0329,-0.0785,0.0717
5494453740815262976,4027.8,5.8,0.947,0.029,-0.7653,0.0104,-0.7863,0.009,0.1205,0.0078,-0.1839,0.0143,0.1313,0.0165,0.1312,0.0124,0.1201,0.0153,-0.1758,0.0225,0.0906,0.0164,0.0651,0.019,-0.037,0.02,-0.1576,0.0205,-0.0473,0.0162,,
5494846919301524992,4665.8,13.9,1.745,0.047,-1.2179,0.0142,-1.2387,0.0134,0.2019,0.0162,-0.4001,0.0406,0.0779,0.0407,0.317,0.0384,0.1832,0.027,-0.2431,0.0354,0.1681,0.0293,0.107,0.0402,-0.1303,0.0447,-0.4074,0.041,-0.1022,0.0335,-0.2567,0.0976
5495690141640789632,4247.3,7.3,1.119,0.035,-1.1061,0.0109,-1.1237,0.01,0.1794,0.0103,-0.4058,0.0205,0.1881,0.0226,0.1923,0.0171,0.1646,0.0186,-0.2438,0.0237,0.1666,0.0192,0.1574,0.0244,-0.0878,0.0253,-0.2992,0.0262,-0.0001,0.0203,-0.0863,0.0434
5499247057459764608,4101.9,6.4,0.997,0.032,-0.9263,0.0107,-0.9392,0.0094,0.1918,0.0089,-0.2068,0.0165,0.2778,0.0187,0.2274,0.014,0.245,0.0167,-0.18,0.0231,0.1743,0.0176,0.0899,0.0212,-0.1318,0.022,-0.1781,0.0229,0.0174,0.0179,-0.2624,0.0371
5652606290764697088,4972.6,14.9,2.839,0.036,-0.5966,0.0108,-0.5981,0.0098,0.1223,0.0108,-0.0105,0.0293,-0.0324,0.0319,0.3322,0.0392,0.1932,0.019,-0.0168,0.03,0.0706,0.0228,0.0842,0.0265,0.1074,0.0378,-0.1056,0.027,0.0019,0.0226,-0.1422,0.1258
5671223668321078400,5255.3,30.7,2.212,0.051,-1.0162,0.0139,-1.0064,0.0135,0.1872,0.0185,-0.4266,0.0742,0.3937,0.11,0.2821,0.0928,0.1419,0.0294,-0.153,0.0415,0.1737,0.0352,0.1605,0.0468,-0.2092,0.0665,-0.4853,0.0456,0.0079,0.0388,-0.0682,0.2316
5671233667005025792,4895.2,12.5,1.812,0.038,-1.1198,0.0102,-1.1355,0.0098,0.1892,0.0126,-0.4697,0.0339,0.2501,0.0353,0.4601,0.0374,0.1344,0.0208,-0.2321,0.0249,0.1515,0.0223,0.1196,0.0291,-0.0645,0.0362,-0.3555,0.0302,-0.0475,0.0235,-0.7217,0.0909
5671258715254177664,5109.3,22.3,2.708,0.051,-1.192,0.0138,-1.2086,0.0135,0.233,0.0188,-0.2119,0.0714,-0.176,0.1473,0.4614,0.0756,0.2525,0.0296,-0.2848,0.0381,0.2044,0.0336,0.2472,0.0467,0.0182,0.0604,-0.6383,0.0461,0.1309,0.0381,-0.5165,0.1762
5817948134948146304,4593.6,8.2,1.893,0.029,-0.6632,0.0089,-0.6598,0.0079,0.2806,0.0079,0.0142,0.0171,0.3474,0.0198,0.3597,0.0181,0.3319,0.0146,0.291,0.021,0.2781,0.0162,0.1877,0.0184,0.1191,0.0232,-0.1605,0.0196,0.0849,0.0155,-0.4165,0.0571
5841208505279598976,3837.2,5.0,0.754,0.027,-0.6849,0.0105,-0.6637,0.0087,0.2035,0.007,0.0404,0.0123,0.1673,0.0142,0.2462,0.0107,0.3234,0.0143,,,0.1343,0.0153,0.1381,0.0173,,,,,0.0794,0.0148,,
5950455950593200640,4098.9,6.0,1.254,0.029,-0.7241,0.0101,-0.7283,0.0087,0.2831,0.0076,0.0669,0.0142,0.1498,0.0164,0.3178,0.0125,0.3227,0.0149,0.2198,0.0222,0.2181,0.016,0.1596,0.0184,0.1058,0.0199,-0.1343,0.0198,0.0588,0.0157,-0.1509,0.0361
5953780014736840704,4126.6,6.1,1.294,0.028,-0.674,0.0099,-0.6738,0.0084,0.3096,0.0074,0.0698,0.0138,0.1252,0.016,0.3477,0.0124,0.3762,0.0145,0.2026,0.0219,0.2535,0.0157,0.2126,0.0178,0.1565,0.0196,-0.1524,0.0191,0.0651,0.0152,-0.0816,0.0368
6003961072588020096,3897.4,5.6,0.775,0.031,-0.9488,0.0112,-0.9397,0.0097,0.2721,0.0085,-0.021,0.0152,0.1311,0.0172,0.3012,0.0126,0.3764,0.0166,0.0605,0.0235,0.2361,0.0173,0.2227,0.0208,,,,,0.088,0.0177,,
6011027599459834880,4220.7,8.8,1.411,0.035,-0.6963,0.013,-0.6971,0.0111,0.2732,0.01,0.0438,0.0198,0.1117,0.0222,0.3176,0.0181,0.3652,0.0192,0.3094,0.0318,0.2499,0.0217,0.1604,0.0255,0.1367,0.0283,-0.1562,0.0267,0.0982,0.0224,-0.1474,0.0585
6011385829784246272,3741.5,4.4,0.839,0.025,-0.4756,0.0101,-0.4605,0.0081,0.2813,0.0059,0.1817,0.0106,0.1522,0.0122,0.326,0.0095,0.3087,0.0128,,,0.2017,0.014,0.0693,0.015,,,,,0.0785,0.013,,
6030083166829773440,3966.9,5.4,1.166,0.027,-0.6501,0.0101,-0.6384,0.0085,0.3067,0.007,0.2219,0.0126,0.0275,0.0147,0.3459,0.0112,0.3783,0.0141,0.1447,0.022,0.2261,0.0153,0.1528,0.0172,0.228,0.0183,-0.087,0.0184,0.0963,0.0147,,
6030154733790653696,4177.0,7.0,1.668,0.028,-0.3416,0.0107,-0.3369,0.0088,0.2418,0.007,0.1325,0.0135,0.1413,0.0158,0.2778,0.0131,0.3023,0.0144,0.2416,0.026,0.1446,0.0166,0.0826,0.0177,0.2215,0.021,-0.0632,0.0187,0.0817,0.0156,-0.1756,0.0473
6031878394370598528,4325.3,7.5,1.285,0.033,-1.0237,0.0105,-1.0246,0.0095,0.2957,0.0098,-0.1844,0.0197,0.189,0.022,0.3409,0.0173,0.3666,0.0177,0.0882,0.0231,0.2787,0.0185,0.2861,0.023,0.0718,0.0249,-0.2139,0.0247,0.0437,0.0192,-0.0056,0.0462
6032838783472893824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6034598861028703744,4099.9,5.8,1.323,0.027,-0.5653,0.0096,-0.5729,0.0081,0.2829,0.0068,0.1294,0.0127,0.1796,0.0149,0.318,0.0116,0.3506,0.0137,0.1881,0.0215,0.2113,0.015,0.1206,0.0166,0.0909,0.0185,-0.1273,0.0178,0.0591,0.0142,-0.293,0.0355
6034682080319120512,4271.9,7.3,1.65,0.029,-0.5741,0.0104,-0.5714,0.0089,0.2973,0.0078,0.1155,0.0154,0.0781,0.0178,0.3296,0.0147,0.3736,0.0153,0.3357,0.0246,0.2657,0.0172,0.1659,0.0192,0.214,0.0224,-0.1215,0.0204,0.0954,0.0166,-0.2153,0.0484
6042243112524518400,4785.5,18.8,1.701,0.052,-1.035,0.0166,-1.0255,0.0154,0.3006,0.018,-0.224,0.0487,0.2575,0.0481,0.5166,0.0522,0.2915,0.0303,0.1163,0.0467,0.3212,0.0355,0.0293,0.0473,0.0574,0.0568,-0.2569,0.047,0.0213,0.0408,-0.222,0.1499
6043250982428959744,3892.1,4.7,1.08,0.024,-0.324,0.0094,-0.321,0.0075,0.2735,0.0055,0.1628,0.0101,0.2584,0.0118,0.3082,0.0093,0.3007,0.0119,0.2307,0.0208,0.2073,0.0133,0.0879,0.0139,,,,,0.0639,0.012,,
6043478379475878784,4845.6,16.6,2.427,0.038,-0.3866,0.0134,-0.366,0.0115,0.2213,0.0113,0.0974,0.029,0.1547,0.0318,0.436,0.0382,0.3072,0.0209,0.2526,0.0402,0.2385,0.0266,0.0732,0.0297,0.0902,0.0423,0.0161,0.0299,0.0592,0.0267,-0.3144,0.1478
6049205941700157824,4119.3,12.5,1.033,0.049,-0.8846,0.02,-0.888,0.0171,0.3036,0.0155,-0.0981,0.0318,0.1891,0.0333,0.3506,0.0271,0.2899,0.0293,0.1777,0.0529,0.2682,0.034,0.2195,0.0434,0.0917,0.0441,-0.213,0.0441,0.0868,0.0395,-0.101,0.0854
6050474881199392896,4438.6,9.8,2.08,0.032,-0.4291,0.0118,-0.4249,0.0099,0.282,0.0087,0.0932,0.0184,0.1441,0.0211,0.3201,0.0192,0.3386,0.017,0.2792,0.0307,0.255,0.0202,0.1782,0.0223,0.1963,0.0277,-0.1064,0.0232,0.1023,0.0198,-0.2165,0.072
6051957057233874432,4126.9,5.9,1.307,0.027,-0.5788,0.0096,-0.5739,0.0081,0.2685,0.0069,0.0732,0.0128,0.1741,0.015,0.3283,0.0118,0.3487,0.0137,0.2276,0.0214,0.1622,0.015,0.1774,0.0167,0.2415,0.0187,-0.065,0.0179,0.0961,0.0142,-0.0815,0.0365
6052111847856113280,4218.6,9.4,1.318,0.038,-0.7848,0.014,-0.7912,0.0121,0.3075,0.0111,-0.114,0.0223,0.2714,0.0246,0.3406,0.02,0.3736,0.0211,0.1939,0.0345,0.2756,0.0237,0.2324,0.0287,0.1067,0.0311,-0.2986,0.0299,0.0368,0.0253,-0.0016,0.0626
6083496067251895808,4634.2,9.3,2.319,0.03,-0.6131,0.0096,-0.6086,0.0085,0.3086,0.0085,0.0558,0.0188,0.0955,0.0215,0.3737,0.0205,0.3886,0.0156,0.3506,0.0238,0.2883,0.0177,0.2265,0.0202,0.1346,0.0258,-0.1884,0.0213,0.0693,0.0171,-0.6203,0.0674
6237467724224546432,4586.3,11.6,2.19,0.036,-0.5841,0.0123,-0.5816,0.0107,0.3261,0.0103,0.0834,0.0233,0.0506,0.026,0.3872,0.0251,0.378,0.0192,0.287,0.0327,0.317,0.0227,0.2204,0.0262,0.1639,0.0329,-0.1834,0.0271,0.1366,0.023,-0.2914,0.088
6242693561252551936,4679.8,9.1,1.682,0.031,-0.8391,0.0091,-0.8085,0.0083,0.131,0.0089,-0.3925,0.0203,1.2493,0.023,0.0417,0.0216,0.107,0.0159,0.9852,0.0215,0.1655,0.0174,0.2705,0.0206,0.2837,0.0258,-0.1334,0.0219,0.0617,0.0171,0.3355,0.0632
6242840487792534016,4389.5,6.7,1.996,0.024,-0.3073,0.0085,-0.3015,0.0071,0.176,0.006,0.048,0.012,0.1314,0.0145,0.214,0.0125,0.2599,0.0121,0.1834,0.0204,0.1226,0.0139,0.1337,0.0145,0.1649,0.0185,-0.0813,0.0155,0.0729,0.0125,-0.0507,0.0464
6243436663615288064,5234.6,94.5,2.308,0.148,-0.9164,0.0176,-0.9225,0.0395,0.2967,0.0417,0.0466,0.1109,0.3706,0.1554,0.1776,0.1193,0.261,0.0502,0.0588,0.0571,0.3142,0.0571,0.085,0.0694,0.2481,0.0916,-0.1242,0.0565,0.1515,0.0509,-0.5344,0.3112
6245686573640274304,4866.8,18.1,2.451,0.042,-0.5073,0.0144,-0.4922,0.0125,0.2898,0.0129,0.1928,0.0341,0.0788,0.0363,0.41,0.044,0.362,0.0232,0.2434,0.0432,0.2348,0.0293,0.2321,0.034,0.2335,0.0473,-0.1461,0.034,0.0622,0.0303,-0.1295,0.1607
6294227362007494528,4992.6,23.4,2.573,0.044,-0.5311,0.0149,-0.5208,0.0132,0.2416,0.0142,0.1678,0.0407,0.1163,0.0423,0.2677,0.0565,0.3562,0.025,0.2002,0.0464,0.2199,0.032,0.0382,0.0378,0.1408,0.0544,-0.1539,0.0373,0.0669,0.0336,-0.4584,0.1989
6295202083361355520,5060.3,21.1,2.431,0.043,-0.7085,0.0132,-0.7018,0.0121,0.2428,0.0142,0.0726,0.0424,0.2568,0.0435,0.5235,0.0584,0.3105,0.0242,0.1982,0.0393,0.242,0.0297,0.1461,0.0363,0.257,0.0517,-0.0424,0.0361,0.0486,0.0312,-0.697,0.1797
6301471979699255808,5065.6,24.3,3.122,0.047,-0.8646,0.014,-0.8703,0.0131,0.2661,0.251,-0.0178,0.0497,-0.4551,0.3616,0.4093,0.0656,0.3831,0.0269,0.0881,0.0411,0.1409,0.0324,0.2209,0.0414,0.308,0.0568,-0.1972,0.0409,0.0662,0.0351,0.1761,0.1862
6301684902703023360,4589.1,9.5,2.418,0.03,-0.488,0.0101,-0.4848,0.0088,0.268,0.0083,0.0852,0.0181,-0.0032,0.0209,0.3287,0.0199,0.3114,0.0157,0.3411,0.0258,0.2326,0.0182,0.1752,0.0202,0.2033,0.0261,-0.1671,0.0212,0.0784,0.0175,-0.1224,0.0705
6330648688973502976,4505.6,7.2,2.193,0.025,-0.3828,0.0083,-0.3775,0.0071,0.2548,0.0064,0.0704,0.0131,0.1093,0.0158,0.2918,0.0142,0.3276,0.0125,0.2786,0.02,0.1722,0.0142,0.1648,0.0151,0.227,0.0196,-0.1,0.0161,0.0979,0.0129,-0.1136,0.0509
6333542947175205248,5024.9,21.3,2.477,0.052,-1.1053,0.0149,-1.1117,0.0143,0.3774,0.0187,0.2094,0.058,-0.2262,0.0586,0.6657,0.0697,0.3659,0.0301,0.2047,0.0421,0.401,0.0349,0.4162,0.0476,0.2986,0.0609,-0.3773,0.0469,0.0524,0.0397,0.0223,0.1775
6446091431297258496,4172.8,6.2,1.493,0.028,-0.6652,0.0097,-0.6641,0.0084,0.3015,0.0074,0.1242,0.0139,0.1217,0.0162,0.3377,0.0127,0.38,0.0144,0.2277,0.0217,0.2614,0.0157,0.1544,0.0178,0.1316,0.0198,-0.1287,0.0191,0.094,0.0151,-0.247,0.0384
6521747967410919296,4817.3,13.6,2.364,0.034,-0.4148,0.0114,-0.4019,0.0099,0.2895,0.0098,0.1596,0.0242,0.1506,0.0272,0.3968,0.0309,0.3465,0.0181,0.3278,0.0322,0.2806,0.0222,0.1356,0.0247,0.1714,0.0347,-0.1289,0.0252,0.0635,0.0217,-0.2565,0.1145
6561422263949930752,4710.7,21.4,1.418,0.084,-2.2969,0.0217,-2.3049,0.0233,0.1476,0.0391,-0.1323,0.1221,-0.4948,12.6305,0.2698,0.0873,0.1914,0.0559,,,0.1078,0.0539,-0.658,0.1013,0.1128,0.0878,,,,,,
6593097166721332608,5015.1,27.3,2.288,0.067,-1.6457,0.0177,-1.6834,0.0181,0.2856,0.0281,0.1222,0.0953,0.3518,0.0821,0.3176,0.0967,0.2922,0.0419,-0.3618,0.0476,0.217,0.045,0.0622,0.072,0.2731,0.08,-0.3464,0.0695,-0.1161,0.0574,0.4006,0.1874
6615708726425334912,5595.8,92.1,3.589,0.143,-1.7335,0.0255,-1.7825,0.0565,0.1151,0.0557,0.4466,0.1423,-0.2453,4.1907,,,0.1207,0.0627,-0.1691,0.0464,0.1574,0.0647,0.6174,0.0763,,,0.9601,0.0882,,,,
6619173906040077952,5485.2,78.1,3.677,0.097,-0.7235,0.0149,-0.7585,0.0247,0.4241,0.3611,0.2698,0.081,-0.0496,0.2516,0.1445,0.1402,0.4788,0.0371,0.1827,0.0501,0.3106,0.0451,0.3167,0.0552,0.4147,0.0854,-0.1422,0.0486,-0.194,0.0434,0.9475,0.373
6622489444698317568,4833.8,15.7,2.488,0.037,-0.3575,0.0128,-0.3548,0.011,0.2255,0.0108,0.1137,0.0272,0.1097,0.0301,0.3197,0.0356,0.313,0.02,0.315,0.038,0.1695,0.0252,0.087,0.028,0.133,0.0398,-0.1502,0.0283,0.0699,0.025,-0.2637,0.1379
6638402508990295168,4867.6,19.1,2.095,0.063,-1.7634,0.0163,-1.8009,0.0168,0.3228,0.0257,-0.0174,0.0792,-0.1965,0.1617,0.4099,0.0713,0.3307,0.0386,-0.3308,0.0404,0.2673,0.0395,0.1281,0.0638,-0.2459,0.0662,,,-0.0047,0.0503,,
6721038951095514880,4684.3,10.4,1.697,0.039,-1.3556,0.0106,-1.3477,0.0103,0.3143,0.0131,-0.236,0.0319,0.3472,0.0331,0.4698,0.0296,0.3576,0.0216,0.1257,0.024,0.3205,0.022,0.2139,0.03,0.0245,0.0333,-0.1985,0.0316,0.0618,0.024,-0.1287,0.0672
6721166803676894080,4478.2,9.6,1.521,0.038,-1.1108,0.0116,-1.0869,0.0107,0.448,0.0117,-0.0096,0.0258,0.3021,0.0277,0.5572,0.0235,0.4696,0.0206,0.6574,0.0271,0.6495,0.022,0.3399,0.0282,0.1113,0.0311,-0.1638,0.0297,0.09,0.0235,0.2832,0.0628
6721176351369172736,4363.7,10.0,1.831,0.036,-0.6682,0.013,-0.6647,0.0112,0.2805,0.0104,0.0426,0.0217,0.0473,0.0242,0.3324,0.0209,0.3689,0.0197,0.3038,0.0331,0.2773,0.0226,0.2,0.0266,0.0847,0.0308,-0.1813,0.0276,0.0438,0.0234,-0.1039,0.0704
6731264203054365184,4476.5,11.1,1.246,0.046,-1.44,0.0136,-1.4521,0.0131,0.2912,0.0159,-0.4259,0.0369,0.3388,0.0371,0.4271,0.0305,0.279,0.0264,-0.1049,0.0311,0.2976,0.0272,0.2181,0.0386,0.0719,0.0391,-0.1715,0.0402,0.1189,0.0316,-0.3014,0.0697
6734670490101221504,4305.4,7.6,1.294,0.034,-1.0711,0.0107,-1.0808,0.0097,0.2919,0.0101,-0.1894,0.0204,0.1511,0.0226,0.3334,0.0175,0.3733,0.0182,0.0192,0.0234,0.2526,0.019,0.2717,0.0239,0.0305,0.0253,-0.2902,0.0256,0.022,0.0198,-0.1512,0.0456
6737278222448846336,3770.6,4.3,0.959,0.023,-0.3087,0.0096,-0.2959,0.0076,0.2857,0.0053,0.2063,0.0096,0.198,0.0112,0.3353,0.0089,0.3164,0.0117,,,0.2004,0.013,0.0519,0.0135,,,,,0.0677,0.0117,,
6751361042228778240,4772.0,17.8,2.659,0.045,-0.6457,0.0156,-0.6493,0.0138,0.2983,0.0143,0.0457,0.0369,0.0457,0.0386,0.366,0.0433,0.362,0.0256,0.2735,0.0459,0.234,0.0315,0.1757,0.0382,0.1657,0.0495,-0.2325,0.0381,0.0897,0.034,0.153,0.1504
6758714880934017536,4265.6,8.3,1.73,0.032,-0.5351,0.0118,-0.5328,0.0099,0.31,0.0086,0.1439,0.0172,0.1536,0.0197,0.345,0.0165,0.3622,0.0169,0.2934,0.0292,0.2739,0.0194,0.2136,0.0219,0.2677,0.0254,-0.1056,0.023,0.0798,0.0193,-0.242,0.0569
6759083187272776576,4884.5,19.8,1.816,0.06,-1.5394,0.0163,-1.5619,0.0163,0.3066,0.0233,-0.0298,0.0707,0.4068,0.0642,0.3565,0.0689,0.307,0.036,-0.2624,0.0424,0.2923,0.0386,-0.7491,0.0589,0.2061,0.0649,-0.4049,0.0582,0.0625,0.0476,-0.9837,0.1453
6759384934490855680,4423.9,11.0,1.731,0.038,-0.7076,0.0135,-0.7041,0.0118,0.2636,0.0112,0.0321,0.0241,0.2446,0.0265,0.3254,0.0236,0.3131,0.0209,0.3615,0.035,0.2311,0.0242,0.1717,0.0288,0.1462,0.0336,-0.1416,0.0298,0.0878,0.0254,-0.127,0.0788
6759807799789568768,4049.5,6.2,0.949,0.032,-0.9598,0.0109,-0.9603,0.0096,0.2969,0.0089,-0.046,0.0164,0.1804,0.0185,0.3384,0.0137,0.3613,0.0169,0.0814,0.0233,0.2656,0.0177,0.2637,0.0214,0.1224,0.0218,-0.2094,0.0231,0.0523,0.0181,,
6759841712851666560,4187.8,10.6,1.68,0.037,-0.3556,0.0157,-0.3579,0.0127,0.2685,0.0101,0.1509,0.0205,0.1832,0.0229,0.2949,0.0198,0.3049,0.0206,0.1781,0.0429,0.2069,0.0251,0.1589,0.0279,0.2392,0.0324,-0.0389,0.0285,0.1009,0.0257,-0.2596,0.0779
6760665242762197248,4886.8,21.1,2.176,0.047,-0.6141,0.0164,-0.5985,0.0144,0.2829,0.0154,0.0889,0.0423,0.0898,0.0435,0.5409,0.0539,0.39,0.0271,0.3043,0.0506,0.2436,0.0344,0.1536,0.0415,0.0784,0.0565,-0.0762,0.0409,0.0817,0.0371,-0.2829,0.1898
6761336120979123712,4216.7,5.9,1.54,0.024,-0.3492,0.0088,-0.3479,0.0073,0.2513,0.0059,0.1196,0.0113,0.2026,0.0136,0.29,0.0111,0.3113,0.0122,0.1556,0.0203,0.1949,0.0137,0.0789,0.0145,0.1381,0.0174,-0.03,0.0154,0.06,0.0124,-0.1894,0.0387
6761380754285338880,4182.7,7.3,1.126,0.034,-1.0104,0.0114,-1.0076,0.0102,0.287,0.01,-0.1357,0.0194,0.2189,0.0215,0.3321,0.0164,0.2841,0.0185,0.1811,0.0253,0.3313,0.0195,0.26,0.0242,0.1266,0.0251,-0.1469,0.0258,0.0458,0.0204,0.0572,0.0438
6761399372930292608,4398.4,11.4,1.492,0.045,-1.1924,0.0146,-1.2021,0.0135,0.311,0.0149,-0.0848,0.0329,0.2485,0.0339,0.3685,0.0282,0.3565,0.0258,-0.1292,0.0353,0.3288,0.0278,0.2252,0.0374,0.0127,0.0389,-0.2789,0.0387,-0.0048,0.0317,-0.3616,0.0743
6761476819785443968,3730.6,3.8,1.174,0.018,0.2596,0.0085,0.2674,0.0063,0.0235,0.0037,0.0496,0.0073,0.2009,0.0084,0.065,0.0071,0.0387,0.0091,,,-0.0403,0.0106,-0.0979,0.0099,,,,,0.0341,0.0086,,
6761698925450024448,4274.8,8.7,1.31,0.037,-0.9886,0.0125,-0.9907,0.0112,0.2885,0.0112,-0.1281,0.0227,0.1039,0.0248,0.3284,0.0197,0.2942,0.0204,0.1649,0.0291,0.2124,0.022,0.2202,0.0276,0.1181,0.0293,-0.2067,0.0291,0.0345,0.0236,0.1623,0.0553
6761883192405610880,4167.6,6.2,1.354,0.028,-0.663,0.0097,-0.6611,0.0083,0.3013,0.0074,0.0304,0.0139,0.0991,0.0162,0.3435,0.0126,0.3657,0.0144,0.2351,0.0217,0.2581,0.0156,0.199,0.0177,0.143,0.0198,-0.1482,0.019,0.057,0.0151,-0.1142,0.0382
